,Person,Fclassif,Chi2,inform_gain,inform_gain_rto,IV,absWOE,AUC,KS,MIC
ovd_gt1_repay_rto_rf_repay_p66d_add_mode_flag,-0.07105627996448631,356.3497294147335,354.5606194300441,0.0027653043638215524,0.010339418514443937,0.0618570037239098,0.9842125464439011,0.5314,0.06284923307207156,0.0027653043638205975
ovd_gt1_repay_rto_p2repayment_add_mode_flag,-0.08330488920298075,490.7254234331725,487.33381338108785,0.0034612274822620748,0.01786267141983548,0.07532815263525827,1.2528931772545744,0.5301,0.060123364068692994,0.003461227482260815
ovd_gt1_repay_amt_rf_repay_mean_p96d_add_mode_flag,-0.07775408677795137,427.123263972907,424.5530971015867,0.0032271742493615307,0.012545270422985488,0.07163648553813137,1.0677253291297217,0.5335,0.06709261603498777,0.0032271742493624436
ovd_days_rf_repay_min_p7d,0.16457862677897817,693.833656845667,791.4981906367806,0.012891276414822794,0.03349458457362516,0.2744295077310121,24.239858685688567,0.5756,0.14945333942068922,0.012891276414823126
ely_gt1_repay_rto_p6repayment,-0.07701302779159822,412.40902841869615,428.7836640397512,0.004517884718895915,0.0023098615644733715,0.11546338976934664,2.62607820853676,0.588,0.15702029547801438,0.004517884718896321
ovd_gt1_repay_oid_rto_rf_due_p36d_add_mode_flag,-0.06877634654308312,333.74177092467824,332.1725706960179,0.0026150538085592534,0.00961433227615226,0.0586654691561362,0.9540894671683269,0.5307,0.06148843601664669,0.0026150538085584437
ovd_gt1_repay_amt_rf_due_max_p36d_add_mode_flag,-0.06877634654308312,333.74177092467824,332.1725706960179,0.0026150538085592534,0.00961433227615226,0.0586654691561362,0.9540894671683269,0.5307,0.06148843601664669,0.0026150538085584437
ovd_gt1_repay_cnt_rf_due_p36d_add_mode_flag,-0.06877634654308312,333.74177092467824,332.1725706960179,0.0026150538085592534,0.00961433227615226,0.0586654691561362,0.9540894671683269,0.5307,0.06148843601664669,0.0026150538085584437
ovd_days_rf_due_max_freq_p7d,0.1466126733796141,442.79835100692316,504.2016809193366,0.010974242751583152,0.02798702442271584,0.23151641417478508,10.11034118511487,0.5711,0.14089512354677663,0.010974242751581592
normal_repay_rto_p7repayment,-0.1136963951338999,905.2329555343883,967.1331946119025,0.006635586009257233,0.013091778744439416,0.14504947891319564,19.86552307488747,0.5527,0.1040352269816128,0.006635586009257494
normal_repay_rto_p1repayment,-0.11304130947955163,894.696995262912,883.2898116394422,0.006075722254382188,0.02644484464989199,0.13230470166227676,1.4489835814081364,0.5457,0.09130862720590785,0.006075722254381588
ovd_gt3_repay_rto_rf_repay_p7d,0.1003755334881656,253.65091960362082,331.2628874617655,0.004407340600857901,0.07097443562582972,0.07639161638984238,17.576981543687598,0.5177,0.03541616239877768,0.004407340600857594
ovd_days_rf_repay_min_p36d,0.11805616588270944,946.7969381674021,1096.3906467589677,0.007275671901683434,0.01999591051758488,0.15542051029873755,30.499101805958496,0.5529,0.1047367744227208,0.007275671901684407
ovd_gt1_repay_oid_cnt_rf_repay_p186d_add_mode_flag,-0.08118288101208855,465.879793818061,462.82251973756985,0.0034684562038782563,0.013837583619758538,0.07667540408535733,1.1127299258780512,0.5345,0.06890747008970127,0.0034684562038777155
ovd_days_rf_repay_last_p66d,0.10916210661976887,827.1163169335149,979.5474793304903,0.006692852626005996,0.01501462862054552,0.14547730538997558,26.810448463288946,0.5554,0.10940603405369392,0.006692852626003147
ovd_days_rf_repay_last_p7d,0.16310283262736644,681.1075390980001,773.7504401676784,0.012741996753978857,0.03273077451484665,0.27194849753245487,24.084168314557914,0.5756,0.14945333942068922,0.012741996753979174
ovd_gt1_repay_cnt_rf_repay_p186d_add_mode_flag,-0.08118288101208855,465.879793818061,462.82251973756985,0.0034684562038782563,0.013837583619758538,0.07667540408535733,1.1127299258780512,0.5345,0.06890747008970127,0.0034684562038777155
ovd_gt0_repay_amt_rf_repay_std_p36d_isna_add_mode_flag,-0.11130720033778775,880.914834158413,870.0257008903462,0.006151443239851451,0.02250838236307672,0.13405011207673623,1.3429819480071445,0.5499,0.0998152747143427,0.006151443239848964
ovd_gt1_repay_amt_rf_due_mean_p36d_add_mode_flag,-0.06877634654308312,333.74177092467824,332.1725706960179,0.0026150538085592534,0.00961433227615226,0.0586654691561362,0.9540894671683269,0.5307,0.06148843601664669,0.0026150538085584437
ovd_days_rf_repay_max_p96d,0.10167778619127152,719.9952058929425,873.4302923428805,0.00615248237828242,0.012575470560513759,0.13594014276854716,26.89727085488108,0.5552,0.1089281375226989,0.0061524823782840195
normal_repay_rto_p6repayment,-0.11376088224672148,906.273586775227,943.0347838551826,0.00646035679170609,0.014113929716731151,0.141166190263727,13.339478546903047,0.5514,0.10151742972219906,0.006460356791704887
ovd_gt1_repay_oid_cnt_rf_repay_p7d,0.12301676318901326,382.942838432207,610.766571593536,0.008873375227660352,0.045787408840078585,0.18292523321746684,36.61889268260483,0.5421,0.08394801757518891,0.00887337522766195
normal_repay_rto_p3repayment,-0.11498803063299955,926.194543385635,926.1291757010359,0.00634395733826143,0.018977410674058958,0.13832587346813127,4.619862092108348,0.5489,0.09706096493122979,0.006343957338260455
ovd_days_rf_repay_max_p36d,0.11470587749608428,893.1152732484484,1076.4393193091664,0.0072016785601412,0.019349411806741948,0.15403468916246194,29.355222030054378,0.5529,0.1047367744227208,0.007201678560141938
ovd_gt1_repay_rto_rf_due_p36d_add_mode_flag,-0.06877634654308312,333.74177092467824,332.1725706960179,0.0026150538085592534,0.00961433227615226,0.0586654691561362,0.9540894671683269,0.5307,0.06148843601664669,0.0026150538085584437
ovd_days_rf_repay_median_p7d,0.1644420593361197,692.6506577268461,792.5978341239171,0.012959104946612898,0.03322807397892034,0.27574655310450646,27.008585134116228,0.5756,0.14945333942068922,0.012959104946613047
ovd_days_rf_due_min_p186d,0.10336836743135538,736.4267812287923,875.0571236606279,0.006168403104074904,0.012538298290885824,0.13563360132814004,25.981205144642388,0.556,0.11030823486979298,0.006168403104074842
ovd_gt1_repay_amt_rf_due_std_p66d_isna_add_mode_flag,-0.09089341356272537,584.9798388648607,580.1634852650914,0.003844180092339222,0.025125291706674234,0.08218641729460009,1.4512931036849759,0.5283,0.056629785593220766,0.003844180092339905
ord_time_span_sum_p7d,-0.06427873562055213,31.954813065541234,44.75777465406502,0.004205640687986845,0.0014736098264538293,0.11236245573039104,2.6425810786434893,0.5838,0.13408044182101864,0.004205640687987263
ely_repay_rto_p4repayment,-0.08198372203241192,467.7356249498864,473.07271177501264,0.00478856956213114,0.0030007902399435894,0.11989749966837329,1.3117234535481086,0.5889,0.16641691072800968,0.004788569562131625
ely_repay_rto_p5repayment,-0.08251188661814544,473.82307839129527,481.6630311766711,0.004881877606919494,0.0026848966435520437,0.12233685655561954,2.1985570059282145,0.5904,0.16851566079722713,0.004881877606918495
ovd_days_rf_due_max_p7d,0.14306126808959094,421.16352766640495,488.25655892825864,0.0108134256209369,0.027317098586681986,0.2284487182740247,9.650132572250628,0.5711,0.14089512354677663,0.010813425620935015
ovd_gt1_repay_rto_p10repayment_add_mode_flag,-0.0835771945338544,493.96141729613555,490.5249942586386,0.0035932560132487246,0.015649014809111135,0.07890495399294814,1.17572348633961,0.5336,0.06711182936270467,0.0035932560132482852
ely_gt1_repay_rto_p5repayment,-0.07612553318266196,402.9035462240116,406.2269786051894,0.0043026394294495285,0.0023322129156136714,0.11017765469941587,1.7426600233576606,0.5855,0.15708046144175603,0.0043026394294500385
ovd_gt0_repay_oid_cnt_rf_repay_p7d,0.136680577122564,474.4457368775124,747.1254932883023,0.012666664677270068,0.028181542179500974,0.272134749410749,32.571155356840904,0.5753,0.14945333942068922,0.012666664677270394
ely_repay_rto_p2repayment,-0.07926346118315614,437.0181847013391,440.02278661169646,0.004474256579299785,0.0038558694502788793,0.11215924708918151,0.8314457812168631,0.5842,0.1655414693334616,0.004474256579299886
JY_RISKGRADE,-0.0431836759389828,129.84221494929264,487.6119505402057,0.006787163972177546,0.0031275971276282766,0.2330226162221904,14.089010506754008,0.5222,0.09133313778654528,0.006787163972177637
ovd_days_rf_due_min_p7d,0.14641816764058918,441.5985188486184,510.8408288066115,0.01104491424472026,0.02832441858915291,0.2328634832913485,9.608383145734885,0.5712,0.14089512354677663,0.011044914244718387
ovd_gt1_repay_amt_rf_due_median_p36d_add_mode_flag,-0.06877634654308312,333.74177092467824,332.1725706960179,0.0026150538085592534,0.00961433227615226,0.0586654691561362,0.9540894671683269,0.5307,0.06148843601664669,0.0026150538085584437
ovd_gt1_repay_rto_p5repayment_add_mode_flag,-0.08467536678724677,507.12198650490984,503.50030341294286,0.0036281253263473756,0.016967939797959245,0.07929512519762473,1.2197750983151943,0.5325,0.06500798819975138,0.0036281253263464415
ovd_gt0_repay_oid_cnt_rf_due_p186d,0.0907920087334626,566.733523186685,793.3294299267206,0.0058343249367836525,0.010137794656963276,0.13024156269354917,28.548434424664112,0.5557,0.11030823486979298,0.005834324936783444
ovd_gt1_repay_rto_p3repayment_add_mode_flag,-0.08324714347510713,490.04058590797973,486.65842223843737,0.003482324611589982,0.017287756809749585,0.07594720671280619,1.2337131330817432,0.5308,0.06155985915712392,0.003482324611588191
ovd_days_rf_due_last_p7d,0.14624082638935412,440.5060776738571,509.3423013674313,0.011028688198028103,0.02822851631760631,0.2325642474893037,9.5840648552637,0.5712,0.14089512354677663,0.011028688198026364
ovd_days_rf_due_max_p96d,0.10307064254327797,732.1345075766219,883.7898128464013,0.006278467174564928,0.01275826330615461,0.13884472395526024,27.031459566691016,0.5561,0.11051898788931272,0.006278467174566426
ovd_gt1_repay_oid_cnt_rf_due_p36d_add_mode_flag,-0.06877634654308312,333.74177092467824,332.1725706960179,0.0026150538085592534,0.00961433227615226,0.0586654691561362,0.9540894671683269,0.5307,0.06148843601664669,0.0026150538085584437
ovd_days_rf_due_last_p66d,0.1115044555861926,858.207216943989,1003.0328368235746,0.0068526115896082596,0.015512155907084142,0.149410094763056,27.66072939859338,0.5562,0.11100457931029653,0.006852611589609606
ovd_days_rf_due_max_p66d,0.1087961279198269,816.5302786120598,976.7679916838119,0.00675898947627096,0.014987444158149574,0.148486585712991,28.482395521590743,0.5562,0.11100457931029653,0.006758989476272245
ely_repay_rto_p6repayment,-0.08324342119810108,482.3208564575347,493.03430382791277,0.005000958994067328,0.0025952181488133066,0.1254883858573417,3.4121004291625057,0.592,0.1677913264868371,0.0050009589940670195
ovd_gt1_repay_amt_rf_repay_max_p186d_add_mode_flag,-0.08118288101208855,465.879793818061,462.82251973756985,0.0034684562038782563,0.013837583619758538,0.07667540408535733,1.1127299258780512,0.5345,0.06890747008970127,0.0034684562038777155
ovd_gt0_repay_oid_cnt_rf_repay_p36d,0.0990931007939777,664.2881227840493,983.6060460649056,0.006903487019298216,0.01648510108856176,0.14934819687359716,30.735806811375696,0.5526,0.1047367744227208,0.006903487019299272
ely_gt1_repay_rto_p4repayment,-0.07558775867977353,397.19858501828446,399.70925036338565,0.004237826725498162,0.002611197333407063,0.10852937279821023,1.3620808596701732,0.5837,0.15781355822878707,0.004237826725499039
ovd_gt1_repay_cnt_rf_repay_p7d,0.12301676318901326,382.942838432207,610.766571593536,0.008873375227660352,0.045787408840078585,0.18292523321746684,36.61889268260483,0.5421,0.08394801757518891,0.00887337522766195
ovd_gt1_repay_amt_rf_repay_std_p186d_isna_add_mode_flag,-0.08377030626425094,496.26287885948653,492.79440679592983,0.0034268685056772497,0.019618652318683472,0.0741497076512868,1.308517259685026,0.5283,0.056666969504961216,0.003426868505677005
ovd_gt0_repay_oid_cnt_rf_due_p96d,0.0925014205336449,588.4523690340552,829.9146161823692,0.006053498903682175,0.010963374491317446,0.13468290528207633,28.918969334871534,0.5557,0.11051898788931272,0.0060534989036832585
normal_repay_rto_p5repayment,-0.11455029428355845,919.0627098625301,944.905877879124,0.006472142852727958,0.014802148206439755,0.14133349893295963,10.102243622034699,0.551,0.10080406372024332,0.006472142852727864
ovd_gt3_repay_amt_rf_repay_rto_p7d,0.09873924901797328,244.87545254571467,339.5197380831812,0.004490575063911595,0.07147080114056963,0.0755354782094376,24.59343466704388,0.5177,0.03540661116834269,0.004490575063910776
ovd_gt0_repay_oid_cnt_rf_due_p66d,0.09662500091813103,642.4317456709397,911.8742099000956,0.006516089212549814,0.012873476731924786,0.1439989096142841,29.776630051327743,0.5559,0.11100457931029653,0.0065160892125510576
ely_gt1_repay_rto_p1repayment,-0.07246314304771467,364.86909430870656,362.96370240490677,0.0038798457520207164,0.0038880689484058865,0.0996681002433083,0.6462569758367127,0.5771,0.15422363544202744,0.0038798457520211054
ovd_days_rf_due_min_p66d,0.10957255385710574,828.3683664939138,994.9391015759617,0.006816764682057663,0.015669619692525057,0.14872743219787496,27.006950634751384,0.5562,0.11100457931029653,0.006816764682059161
ovd_repay_rto_p6repayment,0.11376088224672137,906.273586775773,943.0347838551825,0.00646035679170609,0.014113929716731151,0.141166190263727,13.339478546903047,0.5514,0.10151742972219906,0.006460356791704887
LK_V_RANGE_proc,0.02723241008259956,52.115576374618094,59.55941108801849,0.0005966738657798842,0.0007116168652177813,0.014812937782154385,0.9897917838825456,0.5213,0.03275646422334241,0.000596673865780266
ovd_gt1_repay_rto_p7repayment_add_mode_flag,-0.08342812921834578,492.1886254819194,488.7767887559032,0.0035608771418057517,0.016009681642873162,0.07806640794977086,1.1889456488102745,0.5328,0.06566019904096412,0.0035608771418056233
ovd_gt1_repay_amt_rf_repay_rto_p96d_add_mode_flag,-0.07775408677795137,427.123263972907,424.5530971015867,0.0032271742493615307,0.012545270422985488,0.07163648553813137,1.0677253291297217,0.5335,0.06709261603498777,0.0032271742493624436
ovd_gt1_repay_amt_rf_repay_std_p66d_isna_add_mode_flag,-0.09020891968969592,576.1303481934698,571.4582768296686,0.003799631330497766,0.0246710709505608,0.08130004427031617,1.440646511187008,0.5282,0.05643302756019569,0.0037996313304962453
ovd_gt1_repay_rto_rf_repay_p186d_add_mode_flag,-0.08118288101208855,465.879793818061,462.82251973756985,0.0034684562038782563,0.013837583619758538,0.07667540408535733,1.1127299258780512,0.5345,0.06890747008970127,0.0034684562038777155
normal_repay_rto_p2repayment,-0.11427140642947531,914.533860396219,912.1060714493206,0.006276206431352183,0.022731923664023556,0.13679871838015834,2.586080186701458,0.5476,0.0949308312000151,0.006276206431351624
ovd_days_rf_repay_max_freq_p66d,0.10984464093820519,837.6184317173124,987.3603138676461,0.006729179831392318,0.01516919103527474,0.14613355187301194,26.846592823012912,0.5554,0.10940603405369392,0.006729179831389533
ovd_gt1_repay_amt_rf_due_sum_p36d_add_mode_flag,-0.06877634654308312,333.74177092467824,332.1725706960179,0.0026150538085592534,0.00961433227615226,0.0586654691561362,0.9540894671683269,0.5307,0.06148843601664669,0.0026150538085584437
ovd_days_rf_due_max_freq_p36d,0.11890746663037159,976.6597600707656,1128.743261104224,0.007273392918971333,0.020347084421464795,0.1572080567818124,29.64237714897284,0.5525,0.1038546714965917,0.007273392918971281
ovd_gt1_repay_oid_cnt_rf_repay_p96d_add_mode_flag,-0.07775408677795137,427.123263972907,424.5530971015867,0.0032271742493615307,0.012545270422985488,0.07163648553813137,1.0677253291297217,0.5335,0.06709261603498777,0.0032271742493624436
ovd_repay_amt_sum_rto_p1repayment,0.11031752759893754,688.5586196127468,680.2032308057944,0.006174226813752237,0.022892862516031787,0.11988549049958054,1.2989153772581978,0.5461,0.09229661346579758,0.0061742268137509335
ovd_days_rf_due_max_freq_p186d,0.10366154877604564,740.655567724021,871.5616986448971,0.006160090021309628,0.012263903507038104,0.13547109272522392,25.856951775431515,0.5561,0.11030823486979298,0.006160090021309634
ovd_gt0_repay_amt_rf_due_std_p36d_isna_add_mode_flag,-0.11128666989778918,880.5858226703,869.7047807151588,0.006139353214827004,0.022638654185318855,0.1337254312602659,1.3465973748087883,0.5497,0.09930617255157981,0.006139353214826458
ely_gt1_repay_rto_p3repayment,-0.075328684023055,394.4649682378264,399.62094192867374,0.004227931087600889,0.002968924252637045,0.10812605495727641,1.092524512612646,0.5828,0.1594884843410283,0.0042279310875999185
ovd_gt0_repay_oid_cnt_rf_repay_p96d,0.09176974999693915,585.3778027404221,823.8167017045836,0.005947019317188107,0.010849184633614853,0.13214692251298527,28.878524239589094,0.5549,0.1089281375226989,0.005947019317190161
ely_repay_rto_p7repayment,-0.08384363758628136,489.35078044550687,512.2702887335462,0.00517994656011983,0.0023999552852123447,0.12983629525136542,4.177416575941019,0.5936,0.16850773501540428,0.005179946560119592
